"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-6749"	"hpf"	"hpf"	"hpf"	0.318525748441329	-0.00349310135176019	0.0331507407129235	2.44479001050783e-06	8.67349825349534e-05	2.44479001050783e-06	7.55440113246919e-05	NA	"abundance"	63	63
"PWY-5838"	"hpf"	"hpf"	"hpf"	-0.34996802984823	-0.00349310135176019	0.0411687190749769	2.50235207839715e-06	8.79844864707855e-05	2.50235207839715e-06	7.59419170934992e-05	NA	"abundance"	63	63
"PWY-5100"	"hpf"	"hpf"	"hpf"	-0.342760943548738	-0.00349310135176019	0.0394429330390906	2.76637739497401e-06	9.40795296269826e-05	2.76637739497401e-06	8.12027224992671e-05	NA	"abundance"	63	63
"PWY-5860"	"hpf"	"hpf"	"hpf"	-0.374011307121801	-0.00349310135176019	0.0485886477622411	2.77126090318181e-06	9.40795296269826e-05	2.77126090318181e-06	8.12027224992671e-05	NA	"abundance"	63	63
"PWY-5862"	"hpf"	"hpf"	"hpf"	-0.374011307121801	-0.00349310135176019	0.0485886477622411	2.75082504277586e-06	9.40795296269826e-05	2.75082504277586e-06	8.12027224992671e-05	NA	"abundance"	63	63
"PWY-5941"	"hpf"	"hpf"	"hpf"	0.417705658443934	-0.00349310135176019	0.0618412563893017	2.72602154419483e-06	9.40795296269826e-05	2.72602154419483e-06	8.12027224992671e-05	NA	"abundance"	63	63
"PWY-5005"	"hpf"	"hpf"	"hpf"	-1.85503560327113	-0.00349310135176019	0.351992515577504	3.21322605793878e-06	0.000108151147146692	3.21322605793878e-06	9.33483365037086e-05	NA	"abundance"	63	63
"ORNDEG-PWY"	"hpf"	"hpf"	"hpf"	-0.449794446187149	-0.00349310135176019	0.0719860486028994	5.4618330645593e-06	0.000182277106849445	5.4618330645593e-06	0.00015732856429184	NA	"abundance"	63	63
"PWY-5840"	"hpf"	"hpf"	"hpf"	-0.345227720813436	-0.00349310135176019	0.045137920528128	6.42843430377275e-06	0.000209005871231892	6.42843430377275e-06	0.00018039892237613	NA	"abundance"	63	63
"PWY-5850"	"hpf"	"hpf"	"hpf"	-0.345227720813436	-0.00349310135176019	0.045137920528128	6.47504222709263e-06	0.000209005871231892	6.47504222709263e-06	0.00018039892237613	NA	"abundance"	63	63
"PWY-5896"	"hpf"	"hpf"	"hpf"	-0.345227720813436	-0.00349310135176019	0.045137920528128	6.41115740468312e-06	0.000209005871231892	6.41115740468312e-06	0.00018039892237613	NA	"abundance"	63	63
"PWY-6210"	"hpf"	"hpf"	"hpf"	0.331454666828929	-0.00349310135176019	0.0429360563421732	6.31721315654332e-06	0.000209005871231892	6.31721315654332e-06	0.00018039892237613	NA	"abundance"	63	63
"METHGLYUT-PWY"	"hpf"	"hpf"	"hpf"	-0.370845493881743	-0.00349310135176019	0.0526962802848653	6.67357590951693e-06	0.000210244335453421	6.67357590951693e-06	0.000181467876131584	NA	"abundance"	63	63
"PWY-5647"	"hpf"	"hpf"	"hpf"	0.319590665521006	-0.00349310135176019	0.0395162682309109	6.67171572029739e-06	0.000210244335453421	6.67171572029739e-06	0.000181467876131584	NA	"abundance"	63	63
"PWY-5845"	"hpf"	"hpf"	"hpf"	-0.345227720813436	-0.00349310135176019	0.045137920528128	6.56788907425026e-06	0.000210244335453421	6.56788907425026e-06	0.000181467876131584	NA	"abundance"	63	63
